frequency,transmission_loss,grid_size,radius,inner_radius,gap_width
4793.8573132438105,-53.894474682407285,0.022,0.008604859648568667,0.008104801140131027,0.007278568295185887
4843.825666601268,-55.288018092386224,0.022,0.008604859648568667,0.008104801140131027,0.007278568295185887
6950.933384302442,-33.226613149023514,0.022,0.008604859648568667,0.008104801140131027,0.007278568295185887
7582.763578596048,-61.39738472248734,0.022,0.008604859648568667,0.008104801140131027,0.007278568295185887
9775.986965520944,-31.596430538585494,0.022,0.008604859648568667,0.008104801140131027,0.007278568295185887
10049.302825695706,-0.31835251418862054,0.022,0.008604859648568667,0.008104801140131027,0.007278568295185887
12504.83863017485,-27.874124225190805,0.022,0.008604859648568667,0.008104801140131027,0.007278568295185887
13914.312835079449,-14.300295834801577,0.022,0.008604859648568667,0.008104801140131027,0.007278568295185887
15786.344722449323,-4.043087026430814,0.022,0.008604859648568667,0.008104801140131027,0.007278568295185887
17580.315413251912,-78.00479071939284,0.022,0.008604859648568667,0.008104801140131027,0.007278568295185887
19210.578844257387,-52.1634025262814,0.022,0.008604859648568667,0.008104801140131027,0.007278568295185887
2081.8936197650464,-1.0404085947549215,0.022,0.0071018337861867694,0.003153978430626119,0.0021630242025887105
2360.026848304444,-0.41495617875811963,0.022,0.0071018337861867694,0.003153978430626119,0.0021630242025887105
2680.4834735960603,-1.4158911787047532,0.022,0.0071018337861867694,0.003153978430626119,0.0021630242025887105
4114.256263620708,-2.3946429429566023,0.022,0.0071018337861867694,0.003153978430626119,0.0021630242025887105
6084.588030822038,-1.8761807861601822,0.022,0.0071018337861867694,0.003153978430626119,0.0021630242025887105
6326.513327048915,-3.6307680206606814,0.022,0.0071018337861867694,0.003153978430626119,0.0021630242025887105
7389.941015676944,-56.227222954946605,0.022,0.0071018337861867694,0.003153978430626119,0.0021630242025887105
8289.984269653427,-56.6684737440141,0.022,0.0071018337861867694,0.003153978430626119,0.0021630242025887105
9142.429996502102,-33.71767095914685,0.022,0.0071018337861867694,0.003153978430626119,0.0021630242025887105
10787.65826509674,0.09616604989137884,0.022,0.0071018337861867694,0.003153978430626119,0.0021630242025887105
19690.290819865608,-3.263143000521799,0.022,0.0071018337861867694,0.003153978430626119,0.0021630242025887105
2314.887465065694,-0.14660440912862993,0.022,0.006745380880356937,0.004506921167862702,0.004305347441726714
5609.813281763207,-103.39639487270078,0.022,0.006745380880356937,0.004506921167862702,0.004305347441726714
8098.346432098593,-47.22818938255104,0.022,0.006745380880356937,0.004506921167862702,0.004305347441726714
12782.974123829945,0.15180823427547824,0.022,0.006745380880356937,0.004506921167862702,0.004305347441726714
13122.802630743161,0.04456271429521517,0.022,0.006745380880356937,0.004506921167862702,0.004305347441726714
13662.890989274547,-17.81356033786419,0.022,0.006745380880356937,0.004506921167862702,0.004305347441726714
14162.134891617947,-36.82370620502141,0.022,0.006745380880356937,0.004506921167862702,0.004305347441726714
15679.800740125322,0.9452212029768845,0.022,0.006745380880356937,0.004506921167862702,0.004305347441726714
17589.79129093898,-100.40467296361045,0.022,0.006745380880356937,0.004506921167862702,0.004305347441726714
17912.703744800572,-99.90474027335898,0.022,0.006745380880356937,0.004506921167862702,0.004305347441726714
19080.650468084394,-21.92709526378915,0.022,0.006745380880356937,0.004506921167862702,0.004305347441726714
3096.1274995191307,-0.11416115002711018,0.022,0.006035602575361017,0.004248814261957541,0.0031599550323693345
3337.0247516044183,-1.003294916298377,0.022,0.006035602575361017,0.004248814261957541,0.0031599550323693345
7470.994882579219,-37.361621678461844,0.022,0.006035602575361017,0.004248814261957541,0.0031599550323693345
10239.321994015534,-0.09417755293892731,0.022,0.006035602575361017,0.004248814261957541,0.0031599550323693345
12127.464440203254,0.19633301505391623,0.022,0.006035602575361017,0.004248814261957541,0.0031599550323693345
13337.1027448593,0.13190728520000392,0.022,0.006035602575361017,0.004248814261957541,0.0031599550323693345
15905.233254878165,1.0673009599270424,0.022,0.006035602575361017,0.004248814261957541,0.0031599550323693345
16259.315011694365,0.26313031724569524,0.022,0.006035602575361017,0.004248814261957541,0.0031599550323693345
